id,budget,cengci,original_language,popularity,production_countries,runtime,spoken_languages,status,cast,crew,revenue,Adventure,Horror,Comedy,Fantasy,Thriller,Drama,Action,Crime,SVD_production_companies_name_0,SVD_production_companies_name_1,SVD_production_companies_name_2,SVD_production_companies_name_3,SVD_production_companies_name_4,SVD_production_companies_num_0,SVD_production_companies_num_1,SVD_production_companies_num_2,SVD_production_companies_num_3,SVD_production_companies_num_4,SVD_Keywords_num_0,SVD_Keywords_num_1,SVD_Keywords_num_2,SVD_Keywords_num_3,SVD_Keywords_num_4,SVD_Keywords_name_0,SVD_Keywords_name_1,SVD_Keywords_name_2,SVD_Keywords_name_3,SVD_Keywords_name_4,SVD_overview_0,SVD_overview_1,SVD_overview_2,SVD_overview_3,SVD_overview_4,SVD_tagline_0,SVD_tagline_1,SVD_tagline_2,SVD_tagline_3,SVD_tagline_4,SVD_title_0,SVD_title_1,SVD_title_2,SVD_title_3,SVD_title_4
1092,0,1,en,0.31754,1,94,1,Released,15,2,99303,0,0,0,0,0,0,0,0,-2.61E-20,0.019069307,0.007022017,0.000779216,0.013900451,4.59E-41,4.09E-37,-9.59E-38,3.28E-34,8.63E-34,-1.24E-18,0.073982297,0.288151158,-0.022806787,-0.010096099,-6.51E-17,0.129810306,0.303110242,0.125164696,-0.009728678,0.180763289,-0.022129848,-0.025346375,0.04504783,0.017889278,-99,-99,-99,-99,-99,0.013141793,0.037434954,-0.005214566,0.086496418,0.011343879
1093,150000000,1,en,1.456541,1,107,1,Released,63,8,373062864,1,0,0,0,1,0,1,0,2.96E-19,0.176797065,0.333943981,-0.115680066,-0.010966645,-2.55E-18,0.001464555,0.012341169,0.00239017,0.247279076,-4.55E-19,0.026426523,0.013181009,0.360276847,-0.107508638,-1.96E-17,0.038311469,0.0326138,-0.112413156,0.065955906,0.175677765,-0.021001909,0.031209646,-0.040901762,0.03154117,2.43E-21,0.138180952,-0.099401577,-0.058276119,-0.035354852,0.010685227,0.004864345,0.003088239,0.001620547,0.001713887
1094,609000,-99,en,7.122093,1,101,2,Released,8,20,3202000,0,0,1,0,0,0,0,0,2.43E-19,0.14714036,-0.056948784,-0.007922796,-0.001478571,0,0,0,0,0,-6.74E-20,0.003948584,0.005732328,0.005820494,0.008052831,-7.73E-18,0.01511945,0.016150619,-0.026736913,-0.008816066,0.13485468,0.013774338,0.003516244,0.030107245,0.000942622,1.11E-21,0.062890018,0.081377273,0.00470032,0.092547095,0.0000585,0.0000701,0.000289865,-0.0000257,-0.0000521
1095,3906840,-99,it,2.382068,1,95,2,Released,15,7,4300000,0,0,0,0,1,1,0,1,-1.29E-19,0.064169196,0.162590159,-0.077048412,-0.015348887,3E-21,0.000000278,0.000000343,0.000000039,0.000000591,-1.77E-19,0.010328298,0.012953516,0.015031679,0.008258873,-2.79E-17,0.054660174,0.063244836,-0.148614311,-0.162022933,0.143654974,0.080508358,-0.01866401,0.024592909,0.005238014,1.68E-22,0.00955642,-0.009130781,-0.008530633,-0.001197509,0.211811099,-0.079772901,-0.020596798,-0.02407166,-0.02322982
1096,40000000,-99,zh,5.361771,2,111,3,Released,17,3,385284817,0,0,1,1,0,0,1,0,6.28E-20,0.042731561,0.031909647,0.012395037,0.044516384,-5.73E-41,-1.05E-36,-2.24E-36,-1.3E-33,-1.5E-33,-7.75E-21,0.000453008,0.000499374,0.005792141,-0.00077749,-2.99E-18,0.005844606,0.006233202,-0.024616853,0.018053142,0.226353394,-0.103946752,-0.116482002,-0.086467042,-0.011316656,-99,-99,-99,-99,-99,0.002163772,-0.002154854,0.015456586,0.00110303,-0.000100386
1097,16500000,-99,en,6.463883,1,108,1,Released,22,16,13620075,0,0,1,0,0,0,0,0,4.42E-19,0.081324336,0.071451325,0.062128218,0.025604166,1.99E-17,0.00689506,0.039588591,-0.001415127,-0.002042954,-7.14E-20,0.004199705,0.007802917,0.005314477,0.003186971,-1.22E-17,0.023998282,0.032218361,-0.063208833,0.017984377,0.133886132,-0.063862983,-0.081133009,-0.001767023,0.079241566,1.4E-21,0.079770094,0.013162383,0.27264502,-0.137064585,0.001441731,-0.000839339,-0.000691651,0.01145839,0.002240118
1098,135000000,5,en,12.130127,2,128,2,Released,20,29,361832400,1,0,0,0,1,0,1,0,1.72E-19,0.076881566,0.057529215,0.061512982,0.701405967,7.01E-17,0.007250356,0.013321737,0.60888146,-0.006066975,-9.35E-21,0.000543437,0.000299841,0.003419964,0.000408432,-5.47E-18,0.010726823,0.013427538,-0.041355273,-0.010366748,0.197443264,-0.04081951,-0.023458169,-0.015075713,-0.054699249,5.23E-21,0.297321664,0.046922299,0.046032934,-0.153772436,0.160974566,-0.055549623,0.003772908,0.001314779,-0.005626453
1099,0,2,en,7.745083,1,90,1,Released,14,22,343341,0,0,0,0,0,1,0,0,1.58E-19,0.036099246,0.029302682,0.012895424,0.014669758,-3.39E-35,1.59E-31,1.22E-30,2.54E-28,1.97E-28,-1.06E-19,0.006208307,0.012042704,0.010305481,0.007874303,-2.89E-17,0.056764611,0.069806947,-0.13985754,-0.180859325,0.084708051,-0.00922527,-0.023661843,0.008179011,-0.020400666,1.79E-21,0.101782704,0.118735658,0.016939582,0.06676258,-1.09E-34,8.92E-27,-2.09E-23,-1.39E-22,6.07E-22
1100,2000000,-99,en,6.857318,1,118,1,Released,13,12,7800000,0,0,0,0,0,1,0,0,1.76E-19,0.25474375,0.777531197,-0.42250893,-0.148646408,-6.85E-18,0.003890362,0.032869054,0.008141316,0.98964753,-1.41E-20,0.000832066,0.002105502,0.010658482,0.022242614,-2.67E-18,0.005276675,0.009406227,-0.024719244,0.004335834,0.037926127,0.002782078,0.009413766,0.011237409,0.000214205,-99,-99,-99,-99,-99,0.001987715,-0.001985333,-0.001764961,0.011318572,0.000904311
1101,4500000,-99,en,0.313032,1,142,1,Released,27,14,3200000,0,0,0,0,0,1,0,0,1.26E-18,0.10052118,0.160014693,0.38047902,-0.052778125,-3.27E-16,0.029326215,0.405638538,-0.010138999,-0.013946893,-1.67E-21,0.000098,0.000168809,0.000417678,0.000190483,-3.68E-19,0.000728507,0.001380719,-0.002855183,0.001926675,0.253759836,-0.050457852,0.014703763,-0.043038235,-0.091790666,3.41E-21,0.194164958,0.010106986,0.012517298,-0.113032171,0.177993981,-0.067183637,-0.014651633,-0.01760102,-0.015301912
1102,9500000,1,en,7.778097,1,104,1,Released,32,35,120000,0,0,0,0,1,1,0,1,8.42E-20,0.049011856,0.036285175,0.017490745,0.049681925,7.75E-18,0.000596577,-0.0000461,-0.00000763,0.0000233,-2.71E-18,0.156586923,-0.025446451,0.140179106,-0.038649937,-7.89E-17,0.15148779,-0.032580839,-0.025704495,-0.019398321,0.237312304,0.305789926,-0.032146402,0.041272892,0.005626257,1.77E-21,0.100442712,0.0554489,0.016363993,0.073111632,-1.29E-34,-4.04E-27,5.18E-24,5.59E-22,-8.54E-22
1103,70000000,1,en,6.753746,1,116,1,Released,62,95,202466756,0,0,0,0,0,0,1,0,1.12E-19,0.287094958,0.062953677,-0.073890853,0.030692514,4.83E-16,0.037727812,0.001058882,0.006610181,0.000149628,-8.39E-20,0.004879979,0.003137179,0.019857857,-0.000937343,-1.26E-17,0.024591046,0.027823231,-0.080270597,-0.004486654,0.244680051,-0.066174945,-0.033794313,0.068725692,-0.067408343,2.24E-21,0.127677995,0.191865968,0.055218858,0.21681818,0.005458159,0.005070787,0.025496643,0.002591429,0.000885795
1104,12000000,-99,en,10.312017,1,113,2,Released,18,7,68706993,0,0,0,0,1,1,0,1,5.7E-19,0.627150755,-0.41237442,-0.06012312,-0.326996817,0,0,0,0,0,-2.16E-19,0.012568474,0.010509018,0.013486882,0.004630848,-1.11E-17,0.021660476,0.018178456,-0.045189989,-0.049778483,0.209115475,-0.018593173,0.045764847,-0.051200832,-0.019363003,1.57E-21,0.089110024,0.044414896,0.016916686,0.063562269,-1.65E-30,4.8E-22,-3.87E-19,-1.68E-17,2.45E-17
1105,82500000,-99,en,9.796552,1,107,3,Released,24,15,237681299,0,0,1,1,0,1,0,0,2.78E-19,0.271927781,0.156065593,-0.095002607,0.008522647,1.54E-16,0.013106068,0.008210992,0.005963479,0.007524354,-8.54E-20,0.004988768,0.005263733,0.017602786,0.00910476,-1.23E-17,0.024081866,0.025025678,-0.067690133,-0.051547645,0.150337113,-0.002619326,0.089060256,0.006644568,0.027673036,1.72E-21,0.097694651,0.189437004,-0.076505117,-0.112063737,-1.02E-34,1.07E-27,-3.21E-23,-2.44E-22,4.54E-22
1106,6200000,-99,ko,1.077252,4,113,3,Released,6,2,4820000,0,0,0,0,0,1,0,0,6.54E-20,0.078169723,0.091311501,-0.013022911,0.01717121,-2.92E-38,-1.93E-33,-2.34E-32,-1.34E-30,-6.64E-30,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.160960999,0.098853508,-0.017483737,0.030867024,-0.010104629,-99,-99,-99,-99,-99,-2.09E-34,-5.02E-27,3.98E-23,6.44E-22,-4.79E-22
1107,2300000,-99,en,2.01799,1,107,1,Released,16,7,11000000,0,0,0,0,0,0,0,0,-5.51E-20,0.04660008,0.029934143,0.057979434,0.837556814,1.11E-16,0.01158852,0.022064099,0.99335784,-0.009903885,-1.95E-20,0.001146202,0.002206286,0.0029255,0.002010718,-1.43E-17,0.028141889,0.035102724,-0.081377363,-0.072656293,0.168164985,-0.098739114,-0.109041855,-0.127736568,-0.025547318,2.05E-21,0.116669553,0.167667569,0.032498267,0.223482123,0.002746281,-0.002920933,-0.000904669,-0.001305631,-0.001245746
1108,0,-99,en,7.362552,1,101,2,Released,17,12,6193901,0,0,0,0,0,0,1,0,1.96E-20,0.056629575,0.049787729,0.023305757,0.045631067,1.96E-19,0.0000318,0.000123062,0.003577164,-0.00000439,-7.99E-21,0.000472492,0.001200903,0.001887535,0.000724245,-6.06E-18,0.011799287,0.009099115,-0.028264558,-0.006580396,0.224599364,-0.028556449,0.077278443,0.002300567,0.030781409,2.57E-21,0.145926971,0.096446595,0.031529322,0.12556558,0.033692469,-0.018400757,0.357284929,0.033088867,0.011553486
1109,11000000,-99,en,10.3919,1,118,1,Released,25,3,10032765,0,0,0,0,0,1,0,0,5.7E-19,0.627150755,-0.41237442,-0.06012312,-0.326996817,0,0,0,0,0,-4.24E-18,0.244939392,-0.063428951,-0.007159995,0.008595687,-1.49E-16,0.285557138,-0.065375188,-0.095914809,-0.124554295,0.214766204,0.016288752,0.170563295,-0.021489454,0.148154166,6.13E-21,0.348649549,0.158608247,-0.189153687,-0.206882919,0.001980058,-0.002531278,-0.001024698,0.00716284,0.004899756
1110,68000000,1,en,7.694847,1,136,1,Released,16,88,75715436,0,1,0,0,1,1,0,0,4.76E-19,0.238317094,0.020548849,0.040211107,0.046566316,-1.85E-17,0.0033114,0.035190089,0.00070135,-0.001488115,-3.18E-21,0.000186064,0.000247739,0.0019592,0.002784156,-7.09E-18,0.013928947,0.018823367,-0.051468996,-0.025494318,0.242637147,-0.092765533,-0.102107718,0.058564458,-0.046846835,2.44E-21,0.13873873,-0.116017371,-0.074081011,0.018526594,-1.41E-34,1.58E-26,5.09E-23,5.05E-22,-8.69E-22
1111,16000000,2,en,6.493474,1,91,4,Released,23,16,24377151,1,0,1,0,0,1,0,0,4.47E-19,0.216728287,0.112099392,-0.064500304,-0.011901124,2.46E-18,0.000206562,0.000114631,0.0000947,0.001096412,-5.25E-20,0.003054062,0.001584381,0.005308133,0.005054558,-1.86E-17,0.036496095,0.044529351,-0.109940785,-0.112653878,0.191045264,-0.016365843,-0.014860744,0.169439478,0.017494259,-99,-99,-99,-99,-99,0.173850093,-0.065578851,-0.014288834,-0.017158794,-0.014914792
1112,4000000,-99,en,5.296777,1,86,1,Released,13,21,9797098,0,1,0,0,1,0,0,0,-9.48E-20,0.040469085,0.090128513,-0.039954811,-0.001968497,8.72E-17,0.006713844,-0.000539001,-0.000107609,-0.0000238,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.208254723,0.109026122,-0.076751045,-0.009976477,-0.051147407,9.06E-22,0.051543616,0.056516038,0.011728064,0.068559891,0.002429288,0.01036381,0.002140807,-0.000638143,-0.001302393
1113,60000000,-99,en,10.411608,2,103,1,Released,17,18,13395939,0,0,1,0,0,0,0,0,4.33E-19,0.337609739,-0.15769242,-0.011552257,-0.136582539,3.54E-41,3.16E-37,-7.89E-37,2.19E-35,1.02E-33,-1.31E-19,0.00760854,0.005402361,0.009817303,0.0031111,-3.44E-17,0.068173698,0.127148912,0.009108495,-0.054815961,0.201211958,-0.023649454,0.085312587,-0.014349863,0.098976923,2.31E-21,0.131647607,0.047528112,0.014549002,0.12577981,-9.84E-36,2.97E-27,2.93E-23,1.94E-22,-7.59E-22
1114,0,-99,en,5.072902,0,98,1,Released,12,4,3960327,0,0,1,0,0,0,0,0,1.45E-19,0.195770231,0.033965055,-0.051990432,-0.002566301,8.9E-18,0.000816167,0.000918801,0.00044672,0.000347538,-8.78E-19,0.052487314,0.198776604,-0.012771797,-0.006440906,-4.24E-17,0.084181097,0.175632437,0.057979874,-0.020864497,0.112743435,0.008445424,0.019754561,0.054756018,-0.045398417,2.4E-21,0.13659147,0.120622929,0.10638076,0.13666976,-1.44E-34,2.13E-26,-3.81E-24,-4.12E-22,9.2E-22
1115,12000000,-99,en,15.297121,1,96,1,Released,55,15,78868508,0,0,1,0,1,1,1,1,5.7E-19,0.627150755,-0.41237442,-0.06012312,-0.326996817,0,0,0,0,0,-4.17E-20,0.002439147,0.002861008,0.005508041,0.008637656,-6.13E-18,0.0120203,0.015073694,-0.034671265,-0.037541397,0.091616231,0.020198441,0.049808809,0.026680669,-0.007475259,1.64E-21,0.093195602,0.073449399,0.212507749,-0.059371774,0.00000444,0.00000557,-0.0000407,-0.0000193,0.0000847
1116,0,1,en,4.39817,1,87,1,Released,7,2,621951,0,0,1,0,0,0,0,0,1.19E-19,0.0646023,0.049507864,0.011140139,0.026288414,4.14E-22,0.000000044,9.14E-08,-5.94E-09,1.72E-08,-4.05E-19,0.023566453,0.018214363,0.387749765,-0.111054244,-2.04E-17,0.039788105,0.032773902,-0.075233389,-0.030511436,0.068426635,0.003228495,0.004122799,0.015937983,0.006176468,2.01E-21,0.114146208,0.046646098,0.041758706,0.201591754,0.146846963,-0.065009393,-0.018868328,-0.02476094,-0.022095128
1117,27000000,-99,en,9.848674,4,117,1,Released,25,15,16519460,1,0,0,1,0,0,1,0,1.44E-19,0.167989893,0.048495458,-0.063391915,-0.005253773,9.65E-17,0.008316729,0.00599467,-0.000116273,0.000102464,-1.12E-20,0.000650066,0.000524024,0.001430557,-0.000397353,-2.42E-18,0.004715474,0.004341911,-0.011035335,-0.00409865,0.158696784,-0.045476826,-0.001352652,0.056949577,0.079882428,1.25E-21,0.071150789,0.007738895,0.001467278,-0.011055924,1.13E-34,-2.54E-26,1.95E-24,-1.31E-22,8.06E-22
1118,110000000,5,en,17.159576,2,119,5,Released,34,20,333011068,1,0,0,0,1,0,1,0,3.8E-19,0.066305854,0.056296182,0.025041881,0.04673374,6.36E-18,0.000556565,0.000463622,0.032132398,-0.00031587,-5.15E-20,0.003012396,0.003761092,0.011688698,0.002124662,-1.67E-17,0.032757147,0.040144248,-0.099781532,-0.050197657,0.1515155,-0.038195208,0.003876172,-0.0000682,0.002303439,5.13E-21,0.291887606,-0.110648086,0.301607163,-0.15348597,0.002841274,-0.003170711,-0.000479222,0.002896283,0.003057748
1119,3000000,1,en,12.822085,5,94,1,Released,22,15,14016568,0,0,1,0,0,1,0,0,7.43E-20,0.058509903,0.041370256,0.011565326,0.053752341,3.3E-39,-3.16E-35,-2.24E-34,-3.57E-32,-4.07E-32,-5.37E-20,0.003140551,0.004088448,0.010907252,0.001422492,-4.61E-18,0.009074572,0.013654713,-0.026385398,-0.010444995,0.201156955,0.193029364,-0.113785789,-0.022711838,0.057793125,4.39E-22,0.02496247,0.027079691,0.0036674,0.028842419,0.010749411,0.033920799,0.04094242,0.062911529,0.102482554
1120,10,-99,en,5.192042,1,99,1,Released,12,6,10000000,0,1,0,0,1,0,0,0,-7.44E-21,0.006429156,0.006810881,-0.0000195,0.005612855,6.29E-41,4.81E-38,2.72E-36,3.66E-34,-6.26E-35,-1.44E-19,0.008355944,0.001799873,0.012260095,0.008282333,-2.9E-17,0.056616784,0.056444352,-0.139404146,-0.138143418,0.089765904,0.07054512,-0.006907347,-0.006636161,0.022468679,1.58E-21,0.089979192,0.026262263,0.185152806,-0.066727987,-1.14E-34,1.53E-26,1.03E-23,2.4E-22,-2.18E-22
1121,26000000,-99,en,6.866634,3,99,1,Released,8,5,36800000,0,0,0,1,0,0,1,0,8.49E-20,0.098228498,0.028284092,-0.029440547,-0.004101117,-1.44E-40,-3.27E-37,-3.34E-36,-2.72E-34,-7.75E-34,-6.23E-20,0.003650425,0.00553535,0.013101092,0.00152683,-1.41E-17,0.027658458,0.030783782,-0.071113775,-0.069136021,0.168938154,-0.023722078,-0.00039239,-0.022888079,-0.03685703,3.48E-21,0.197724871,0.066528175,0.025486906,0.0179692,0.163757323,-0.068425705,-0.014696746,-0.020679589,-0.002922544
1122,40000000,1,en,10.24382,2,104,1,Released,17,53,97552050,1,0,1,0,0,0,0,0,2.44E-19,0.256636869,-0.02378436,0.002619951,0.124476735,4.9E-15,0.37711565,-0.028301988,-0.004093972,-0.000724163,-2.21E-19,0.012864848,0.009207339,0.208031569,-0.065202467,-1.21E-17,0.023717998,0.025502954,-0.067184996,-0.004352254,0.242324532,-0.039186205,0.073979854,-0.008589762,-0.041717717,1.2E-21,0.068099736,0.039220248,0.0097769,0.037588295,0.00000322,0.0000895,-0.0000196,-0.0000297,-0.0000276
1123,32000000,-99,en,13.332387,1,155,1,Released,13,51,57284237,1,0,0,0,0,1,0,0,8.17E-20,0.025531959,0.048233704,-0.014063883,0.019393135,-2.63E-21,0.000000205,0.00000303,-9.69E-08,-0.000000132,-1.28E-20,0.000754949,0.00158308,0.008507676,0.001272792,-6.68E-18,0.013096159,0.015182659,-0.043254723,-0.026991003,0.256401554,-0.03720576,0.049589457,-0.04834175,0.047795655,-99,-99,-99,-99,-99,0.241456481,-0.090965206,-0.019801297,-0.02377106,-0.02065946
1124,22000000,-99,en,7.145784,5,105,2,Released,21,12,26570463,0,1,1,0,0,0,0,0,4.17E-19,0.262479139,-0.098721177,-0.013703046,0.000989355,2.8E-18,0.00024132,0.000175303,-0.00000469,0.0000407,-3.12E-20,0.001817351,0.001585373,0.002384916,0.002470855,-5.1E-18,0.009984612,0.011128653,-0.026953203,-0.010765597,0.103488632,0.01190885,0.022731849,0.046989694,0.001800975,1.84E-21,0.104462729,0.095181674,0.00587771,0.09786729,0.030259406,-0.011069958,0.370106466,0.049297174,0.016692259
1125,40000000,2,en,8.695893,1,87,1,Released,30,39,46471023,1,0,1,0,0,0,0,0,2.54E-19,0.207446788,0.338709353,-0.197006723,-0.064901148,-2.77E-18,0.001576518,0.013309232,0.002888522,0.333554394,-3.18E-20,0.001844132,0.000398423,0.006884326,0.00385643,-7.27E-18,0.01422188,0.015759291,-0.041090523,-0.020843857,0.171184306,-0.048896721,0.025685462,-0.025930327,0.090599346,2.5E-21,0.142239741,-0.071098591,-0.027772218,0.008294884,0.000202193,-0.0000328,0.001559067,0.004262051,0.002364601
1126,170000000,2,en,53.291601,2,121,1,Released,80,105,773328629,1,0,0,0,0,0,1,0,-8.6E-20,0.041558527,0.024753006,-0.004405749,0.013306434,1.45E-18,0.000304823,0.001419689,-0.0000192,0.001198938,-3.77E-19,0.021929935,0.010080267,0.296687129,-0.103146058,-1.42E-17,0.027729564,0.024169006,-0.084066111,0.053375282,0.116669127,-0.033040196,-0.028038671,-0.044807235,-0.017105655,6.19E-22,0.035220804,0.017210763,0.017070706,0.042675243,0.275403175,0.208753161,-0.020237344,-0.032267599,-0.024357375
1127,1500000,-99,en,8.822276,1,92,1,Released,9,12,11806119,0,0,0,0,0,0,1,0,7E-20,0.054603516,0.042521616,0.019868234,0.074902316,5.24E-19,0.0000606,0.000146786,0.00724021,-0.0000765,-8.5E-20,0.005071285,0.017929996,0.11418631,0.394983128,-6E-18,0.011859117,0.021220542,-0.042807668,-0.009879064,0.12182146,-0.004663396,0.02053724,0.015253696,-0.058885926,4.2E-21,0.239006833,-0.177454688,-0.104151546,-0.020037689,3.06E-34,8.57E-27,-6.76E-23,-9.77E-22,1.55E-21
1128,0,1,en,2.20137,2,87,1,Released,6,11,2642899,0,0,0,0,0,0,0,0,-6.06E-21,0.016030131,0.007144662,0.00113079,0.010239284,2E-17,0.001780165,0.001688878,-0.0000227,0.00022615,-8.11E-21,0.00047163,0.000279435,0.002699475,0.006887208,-7E-19,0.001376429,0.001868371,-0.00592494,-0.0027651,0.217404983,0.013411605,-0.083010658,-0.036298082,-0.039365849,3.68E-21,0.209230438,0.023785612,0.070945943,-0.02397731,0.004181079,0.001569856,0.011879475,0.027571092,0.01859558
1129,2000000,-99,en,9.333533,1,134,1,Released,15,14,7600000,0,0,0,0,0,1,0,0,1.84E-19,0.204640986,0.557684124,-0.282767015,-0.072228215,-3.07E-18,0.001735083,0.014668826,0.003651768,0.444218653,-2.52E-19,0.014762492,0.017771539,0.061883948,0.156559601,-2.8E-17,0.054939231,0.067194638,-0.17030684,0.145458556,0.122633659,-0.00422531,0.055395672,0.008188928,-0.010677565,1.7E-21,0.096621856,0.055414005,0.033517039,0.270352669,0.252979601,-0.095470723,-0.020863532,-0.024153351,-0.021571663
1130,0,-99,en,7.655603,1,122,2,Released,54,27,15309302,0,0,0,0,0,1,0,1,1.29E-19,0.078904729,0.059260726,0.012541643,0.032131066,-2.34E-40,-1.33E-36,-6.42E-36,-9.69E-34,-2.35E-33,-2.38E-19,0.013847132,0.008767266,0.021410328,0.007267357,-1.86E-17,0.036307654,0.034068996,-0.071409255,-0.064480375,0.204812368,0.008323456,0.116231421,0.044207972,0.003183606,1.48E-21,0.084252773,0.057782247,0.176062268,-0.032912995,0.003589109,0.007013273,-0.004561314,0.030990215,0.002988127
1131,75000000,1,en,14.302911,1,87,1,Released,21,66,527068851,0,0,1,0,0,0,0,0,1.62E-19,0.218370926,0.58941545,-0.299007485,-0.075183264,-2.08E-18,0.002013302,0.016161454,0.004000565,0.486927727,-2.16E-19,0.012583254,0.008843798,0.125066181,-0.02912435,-2.35E-17,0.046065138,0.052458828,-0.11821167,-0.109498788,0.11675134,-0.041184984,-0.046966749,-0.01516174,-0.027235493,1.37E-21,0.077930082,0.020148314,0.01545705,0.026610768,0.220687453,-0.096950354,-0.027979176,-0.036649867,-0.03267664
1132,100000000,1,en,9.615691,2,121,3,Released,16,177,230884728,0,1,0,1,0,1,0,0,9.89E-19,0.279398762,0.107094793,0.182556485,-0.005022078,-1.48E-16,0.015342875,0.19882927,-0.00379159,-0.002178288,-1.4E-19,0.008117724,0.002941262,0.070690461,-0.028166789,-1.81E-17,0.035560492,0.043156513,-0.129123241,0.142061284,0.241941631,0.016319236,-0.045956142,0.013438054,-0.010012759,7.46E-22,0.042448853,0.024051551,0.012028685,0.049718915,6.69E-36,1.49E-26,6.95E-24,1.57E-22,-6.59E-22
1133,500000,-99,en,2.317528,1,88,1,Released,10,4,220151,0,0,0,0,0,1,0,0,-3.99E-22,0.005225237,0.001128867,-0.00000782,0.003024568,9.14E-22,7.05E-08,-3.88E-09,8.08E-10,5.01E-09,-1.66E-17,0.960243331,-0.257038806,-0.056408004,0.010247978,-4.64E-16,0.886364256,-0.432604024,0.125280043,0.038422121,0.105204466,-0.006524815,0.06297686,-0.01272551,0.133306683,5.17E-22,0.029380098,0.012927743,0.017898044,0.011373008,0.004576088,-0.001098818,0.000976177,0.001559766,-0.001185847
1134,75000000,-99,en,12.287636,1,114,2,Released,17,18,108000000,1,0,1,0,0,0,1,0,8.47E-19,0.148156192,0.087531921,0.226763414,-0.018451598,-1.73E-16,0.017800462,0.231182461,-0.004627328,-0.008022418,-1.42E-20,0.00083468,0.001848202,0.007637952,0.002016169,-1.04E-17,0.020469599,0.025422645,-0.066157539,-0.027299369,0.207097895,-0.089897543,-0.095301474,0.124966226,-0.032325142,2.8E-21,0.159057602,0.209080125,0.05871109,0.203183436,0.008019223,-0.005619889,-0.001800673,-0.001158855,-0.003854688
1135,0,-99,en,1.160832,1,98,1,Released,17,8,49601,0,0,0,0,0,0,1,0,1.77E-19,0.109763966,-0.031883695,-0.004016123,0.005344978,1.66E-41,-1.1E-37,-6.08E-37,-3.41E-34,8.29E-34,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.179534297,-0.060489138,-0.053223323,-0.029618067,-0.035833175,1.37E-21,0.078102537,0.038350922,0.009668217,0.100522998,0,0,0,0,0
1136,32000000,1,en,14.958098,1,111,1,Released,15,14,27635305,1,0,0,0,0,1,0,0,3.9E-19,0.158417317,0.030342873,0.022365794,0.050305519,1.78E-18,0.000266474,0.000958372,0.002255017,0.000262661,-3.66E-19,0.021310898,0.015942615,0.352831351,-0.111156681,-1.36E-17,0.026602355,0.027967947,-0.075688089,0.02628706,0.254496796,-0.050463551,-0.018320134,0.047065858,-0.073888056,3.82E-21,0.217533355,-0.10033182,-0.058463841,-0.013415365,0.295945164,-0.116782996,-0.026869148,-0.010888982,-0.023144936
1137,475000,1,en,9.00314,1,110,1,Released,10,11,3919254,0,0,0,0,0,1,0,0,1.51E-19,0.036024467,0.02920043,0.012670803,0.014592649,2.63E-41,-8.47E-37,-2.81E-36,-9.94E-34,-1.4E-33,-4.28E-18,0.247348056,-0.056388635,0.009216701,0.00272506,-1.56E-16,0.297897311,-0.107497449,-0.001111584,-0.031623831,0.183607924,-0.054201974,0.060600048,-0.043389537,0.071185616,9.11E-22,0.051839903,-0.046121464,-0.02140478,-0.006170419,-1.2E-34,1.06E-26,5.56E-23,8.2E-22,-1.06E-21
1138,27000000,-99,en,12.235391,1,115,2,Released,18,15,60527873,0,0,0,0,1,1,0,1,4.2E-19,0.373606096,-0.162762999,-0.019913858,-0.136718413,2.55E-18,0.00022266,0.000180761,0.011783369,-0.000122897,-1.71E-20,0.000999597,0.001149647,0.010594015,-0.000125723,-4.39E-18,0.008596546,0.010243608,-0.033493274,-0.019395006,0.188418235,-0.007370018,0.028315459,0.037930245,-0.042041057,1.19E-22,0.006769733,0.004484279,-0.000292161,0.006247589,0.210912602,-0.075102218,-0.019149109,-0.02106911,-0.019440259
1139,7000000,-99,en,3.132019,2,100,2,Released,15,20,1246141,0,0,1,0,0,0,0,0,2.08E-19,0.095515903,0.129733981,-0.013862416,0.018625968,-3.72E-41,-4.38E-37,-1.1E-36,-5.54E-34,-4.35E-34,-3.39E-18,0.195675841,-0.036120072,0.024072767,0.006611468,-1.33E-16,0.2554417,-0.023881758,-0.09872085,-0.149231772,0.155313339,-0.035418263,-0.042789979,0.142651021,0.066232925,4.87E-21,0.276990987,-0.135854976,-0.064150428,0.009985293,0.002065288,0.003741916,-0.000845259,0.017698011,0.005583566
1140,36000000,-99,en,7.926621,1,95,1,Released,15,16,50159144,0,0,0,0,1,1,1,0,6.75E-20,0.243531411,-0.102872617,-0.00574187,-0.061976374,6.92E-17,0.005334736,-0.000339927,0.00438305,0.0000765,-1.86E-19,0.010853858,0.008856124,0.021446897,0.006480102,-1.41E-17,0.027485079,0.029261295,-0.068717805,-0.064960058,0.149686765,0.017119757,0.116934894,-0.003218205,0.0355014,3.44E-21,0.195693948,0.365274184,-0.071384881,0.05513907,0.001953788,-0.002123133,-0.000740424,-0.000750043,-0.000863052
